source_package,benchmark,memory_system,scope,model_label,budget_B,alpha,run_status,coverage_ratio,pass_at_b_s0,pass_at_b_s0_ci_low,pass_at_b_s0_ci_high,pass_at_b_smax,pass_at_b_smax_ci_low,pass_at_b_smax_ci_high,raw_success_s0,raw_success_smax,cost_smax_med,cost_smax_p90,p_exhaustion_smax,p_wrong_within_budget_smax,breakdown_s,breakdown_s_label,s0_label,smax_label
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,2,0.7,complete,1.0,0.6134751773049646,0.5601950354609929,0.6737588652482269,0.5851063829787234,0.5247340425531914,0.6418439716312057,0.6134751773049646,0.5851063829787234,1.0,1.0,0.0,0.4148936170212766,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,3,0.7,complete,1.0,0.6134751773049646,0.5567375886524822,0.6666666666666666,0.5851063829787234,0.5283687943262412,0.6453900709219859,0.6134751773049646,0.5851063829787234,1.0,1.0,0.0,0.4148936170212766,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,4,0.7,complete,1.0,0.6134751773049646,0.5567375886524822,0.6773049645390071,0.5851063829787234,0.524822695035461,0.6418439716312057,0.6134751773049646,0.5851063829787234,1.0,1.0,0.0,0.4148936170212766,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,5,0.7,complete,1.0,0.6134751773049646,0.5531914893617021,0.6702127659574468,0.5851063829787234,0.5283687943262412,0.6382978723404256,0.6134751773049646,0.5851063829787234,1.0,1.0,0.0,0.4148936170212766,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,1,0.7,complete,1.0,0.5815602836879432,0.524822695035461,0.6382978723404256,0.5602836879432624,0.5035460992907801,0.6170212765957447,0.5815602836879432,0.5602836879432624,1.0,1.0,0.0,0.4397163120567376,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,2,0.7,complete,1.0,0.5815602836879432,0.524822695035461,0.6382978723404256,0.5602836879432624,0.4999113475177305,0.6170212765957447,0.5815602836879432,0.5602836879432624,1.0,1.0,0.0,0.4397163120567376,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,3,0.7,complete,1.0,0.5815602836879432,0.5283687943262412,0.638386524822695,0.5602836879432624,0.5070921985815603,0.6134751773049646,0.5815602836879432,0.5602836879432624,1.0,1.0,0.0,0.4397163120567376,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,4,0.7,complete,1.0,0.5815602836879432,0.524822695035461,0.6347517730496454,0.5602836879432624,0.5,0.6170212765957447,0.5815602836879432,0.5602836879432624,1.0,1.0,0.0,0.4397163120567376,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,5,0.7,complete,1.0,0.5815602836879432,0.524822695035461,0.6382978723404256,0.5602836879432624,0.5070921985815603,0.624113475177305,0.5815602836879432,0.5602836879432624,1.0,1.0,0.0,0.4397163120567376,0,s0,s0,s400
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,1,0.7,complete,1.0,0.848,0.8325,0.8630125,0.6875,0.667,0.707,0.848,0.6875,1.0,1.0,0.0,0.3125,400,s400,s0,s400
