source_package,benchmark,memory_system,scope,model_label,s,s_label,task_count,trajectory_count,expected_rows_per_model,expected_rows_per_stage,coverage_ratio,run_status,raw_success_rate_taskavg,raw_success_rate_rowavg,raw_success_ci_low,raw_success_ci_high,retrieval_calls_mean,retrieval_calls_median,retrieval_calls_p90,retrieval_calls_max,zero_retrieval_rate,context_tokens_mean,total_duration_ms_mean,total_cost_usd_mean,react_steps_mean,budget_B,pass_at_b_taskavg,pass_at_b_ci_low,pass_at_b_ci_high,pass_at_b_rowavg,p_exhaustion,p_wrong_within_budget,partition_mass_check
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,100,s100,282,282,1410,282,1.0,complete,0.6843971631205674,0.6843971631205674,0.6276595744680851,0.7375886524822695,1.900709219858156,1.0,4.0,5,0.0,1462.258865248227,45807.48226950355,0.0030333333333333354,2.900709219858156,3,0.6666666666666666,0.6099290780141844,0.7199468085106382,0.6666666666666666,0.11702127659574468,0.21631205673758866,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,100,s100,282,282,1410,282,1.0,complete,0.6843971631205674,0.6843971631205674,0.6276595744680851,0.7375886524822695,1.900709219858156,1.0,4.0,5,0.0,1462.258865248227,45807.48226950355,0.0030333333333333354,2.900709219858156,4,0.6843971631205674,0.6276595744680851,0.7375886524822695,0.6843971631205674,0.0673758865248227,0.24822695035460993,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,100,s100,282,282,1410,282,1.0,complete,0.6843971631205674,0.6843971631205674,0.6276595744680851,0.7375886524822695,1.900709219858156,1.0,4.0,5,0.0,1462.258865248227,45807.48226950355,0.0030333333333333354,2.900709219858156,5,0.6843971631205674,0.6275709219858155,0.7375886524822695,0.6843971631205674,0.0,0.31560283687943264,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,200,s200,282,282,1410,282,1.0,complete,0.7056737588652482,0.7056737588652482,0.648936170212766,0.7588652482269503,1.8971631205673758,1.0,3.0,5,0.0,1476.4716312056737,38360.425531914894,0.0030414893617021297,2.897163120567376,1,0.48936170212765956,0.42907801418439717,0.5460992907801419,0.48936170212765956,0.4326241134751773,0.07801418439716312,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,200,s200,282,282,1410,282,1.0,complete,0.7056737588652482,0.7056737588652482,0.648936170212766,0.7588652482269503,1.8971631205673758,1.0,3.0,5,0.0,1476.4716312056737,38360.425531914894,0.0030414893617021297,2.897163120567376,2,0.5709219858156028,0.5177304964539007,0.6276595744680851,0.5709219858156028,0.3262411347517731,0.10283687943262411,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,200,s200,282,282,1410,282,1.0,complete,0.7056737588652482,0.7056737588652482,0.648936170212766,0.7588652482269503,1.8971631205673758,1.0,3.0,5,0.0,1476.4716312056737,38360.425531914894,0.0030414893617021297,2.897163120567376,3,0.6950354609929078,0.6382978723404256,0.75177304964539,0.6950354609929078,0.08865248226950355,0.21631205673758866,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,200,s200,282,282,1410,282,1.0,complete,0.7056737588652482,0.7056737588652482,0.648936170212766,0.7588652482269503,1.8971631205673758,1.0,3.0,5,0.0,1476.4716312056737,38360.425531914894,0.0030414893617021297,2.897163120567376,4,0.7056737588652482,0.648936170212766,0.7553191489361702,0.7056737588652482,0.04964539007092199,0.24468085106382978,0.9999999999999999
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,200,s200,282,282,1410,282,1.0,complete,0.7056737588652482,0.7056737588652482,0.648936170212766,0.7588652482269503,1.8971631205673758,1.0,3.0,5,0.0,1476.4716312056737,38360.425531914894,0.0030414893617021297,2.897163120567376,5,0.7056737588652482,0.6524822695035462,0.7553191489361702,0.7056737588652482,0.0,0.29432624113475175,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,300,s300,282,282,1410,282,1.0,complete,0.7021276595744681,0.7021276595744681,0.6453900709219859,0.7553191489361702,1.8404255319148937,1.0,4.0,5,0.0,1467.014184397163,42409.89361702128,0.002973758865248227,2.8404255319148937,1,0.48936170212765956,0.42907801418439717,0.5460992907801419,0.48936170212765956,0.3971631205673759,0.11347517730496454,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,300,s300,282,282,1410,282,1.0,complete,0.7021276595744681,0.7021276595744681,0.6453900709219859,0.7553191489361702,1.8404255319148937,1.0,4.0,5,0.0,1467.014184397163,42409.89361702128,0.002973758865248227,2.8404255319148937,2,0.5886524822695035,0.5283687943262412,0.6453900709219859,0.5886524822695035,0.26595744680851063,0.1453900709219858,1.0
