source_package,benchmark,memory_system,scope,model_label,s,s_label,budget_B,run_status,coverage_ratio,p_exhaustion,p_wrong_within_budget,pass_at_b_taskavg,partition_mass_check
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,0,s0,4,complete,1.0,0.0,0.38652482269503546,0.6134751773049646,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,0,s0,5,complete,1.0,0.0,0.38652482269503546,0.6134751773049646,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,100,s100,1,complete,1.0,0.0,0.41134751773049644,0.5886524822695035,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,100,s100,2,complete,1.0,0.0,0.41134751773049644,0.5886524822695035,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,100,s100,3,complete,1.0,0.0,0.41134751773049644,0.5886524822695035,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,100,s100,4,complete,1.0,0.0,0.41134751773049644,0.5886524822695035,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,100,s100,5,complete,1.0,0.0,0.41134751773049644,0.5886524822695035,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,200,s200,1,complete,1.0,0.0,0.40070921985815605,0.599290780141844,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,200,s200,2,complete,1.0,0.0,0.40070921985815605,0.599290780141844,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,200,s200,3,complete,1.0,0.0,0.40070921985815605,0.599290780141844,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,200,s200,4,complete,1.0,0.0,0.40070921985815605,0.599290780141844,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,200,s200,5,complete,1.0,0.0,0.40070921985815605,0.599290780141844,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,300,s300,1,complete,1.0,0.0,0.3971631205673759,0.6028368794326241,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,300,s300,2,complete,1.0,0.0,0.3971631205673759,0.6028368794326241,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,300,s300,3,complete,1.0,0.0,0.3971631205673759,0.6028368794326241,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,300,s300,4,complete,1.0,0.0,0.3971631205673759,0.6028368794326241,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,300,s300,5,complete,1.0,0.0,0.3971631205673759,0.6028368794326241,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,400,s400,1,complete,1.0,0.0,0.4148936170212766,0.5851063829787234,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,400,s400,2,complete,1.0,0.0,0.4148936170212766,0.5851063829787234,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,400,s400,3,complete,1.0,0.0,0.4148936170212766,0.5851063829787234,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,400,s400,4,complete,1.0,0.0,0.4148936170212766,0.5851063829787234,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,400,s400,5,complete,1.0,0.0,0.4148936170212766,0.5851063829787234,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,0,s0,1,complete,1.0,0.0,0.41843971631205673,0.5815602836879432,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,0,s0,2,complete,1.0,0.0,0.41843971631205673,0.5815602836879432,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,0,s0,3,complete,1.0,0.0,0.41843971631205673,0.5815602836879432,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,0,s0,4,complete,1.0,0.0,0.41843971631205673,0.5815602836879432,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,0,s0,5,complete,1.0,0.0,0.41843971631205673,0.5815602836879432,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,100,s100,1,complete,1.0,0.0,0.42907801418439717,0.5709219858156028,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,100,s100,2,complete,1.0,0.0,0.42907801418439717,0.5709219858156028,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,100,s100,3,complete,1.0,0.0,0.42907801418439717,0.5709219858156028,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,100,s100,4,complete,1.0,0.0,0.42907801418439717,0.5709219858156028,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,100,s100,5,complete,1.0,0.0,0.42907801418439717,0.5709219858156028,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,200,s200,1,complete,1.0,0.0,0.4219858156028369,0.5780141843971631,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,200,s200,2,complete,1.0,0.0,0.4219858156028369,0.5780141843971631,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,200,s200,3,complete,1.0,0.0,0.4219858156028369,0.5780141843971631,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,200,s200,4,complete,1.0,0.0,0.4219858156028369,0.5780141843971631,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,200,s200,5,complete,1.0,0.0,0.4219858156028369,0.5780141843971631,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,300,s300,1,complete,1.0,0.0,0.4326241134751773,0.5673758865248227,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,300,s300,2,complete,1.0,0.0,0.4326241134751773,0.5673758865248227,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,300,s300,3,complete,1.0,0.0,0.4326241134751773,0.5673758865248227,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,300,s300,4,complete,1.0,0.0,0.4326241134751773,0.5673758865248227,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,300,s300,5,complete,1.0,0.0,0.4326241134751773,0.5673758865248227,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,400,s400,1,complete,1.0,0.0,0.4397163120567376,0.5602836879432624,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,400,s400,2,complete,1.0,0.0,0.4397163120567376,0.5602836879432624,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,400,s400,3,complete,1.0,0.0,0.4397163120567376,0.5602836879432624,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,400,s400,4,complete,1.0,0.0,0.4397163120567376,0.5602836879432624,1.0
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 8B,400,s400,5,complete,1.0,0.0,0.4397163120567376,0.5602836879432624,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,0,s0,1,complete,1.0,0.0,0.152,0.848,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,0,s0,2,complete,1.0,0.0,0.152,0.848,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,0,s0,3,complete,1.0,0.0,0.152,0.848,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,0,s0,4,complete,1.0,0.0,0.152,0.848,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,0,s0,5,complete,1.0,0.0,0.152,0.848,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,100,s100,1,complete,1.0,0.0,0.2455,0.7545,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,100,s100,2,complete,1.0,0.0,0.2455,0.7545,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,100,s100,3,complete,1.0,0.0,0.2455,0.7545,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,100,s100,4,complete,1.0,0.0,0.2455,0.7545,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,100,s100,5,complete,1.0,0.0,0.2455,0.7545,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,200,s200,1,complete,1.0,0.0,0.2815,0.7185,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,200,s200,2,complete,1.0,0.0,0.2815,0.7185,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,200,s200,3,complete,1.0,0.0,0.2815,0.7185,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,200,s200,4,complete,1.0,0.0,0.2815,0.7185,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,200,s200,5,complete,1.0,0.0,0.2815,0.7185,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,s300,1,complete,1.0,0.0,0.293,0.707,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,s300,2,complete,1.0,0.0,0.293,0.707,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,s300,3,complete,1.0,0.0,0.293,0.707,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,s300,4,complete,1.0,0.0,0.293,0.707,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,s300,5,complete,1.0,0.0,0.293,0.707,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,s400,1,complete,1.0,0.0,0.3125,0.6875,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,s400,2,complete,1.0,0.0,0.3125,0.6875,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,s400,3,complete,1.0,0.0,0.3125,0.6875,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,s400,4,complete,1.0,0.0,0.3125,0.6875,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,s400,5,complete,1.0,0.0,0.3125,0.6875,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,s0,1,complete,1.0,0.0,0.174,0.826,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,s0,2,complete,1.0,0.0,0.174,0.826,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,s0,3,complete,1.0,0.0,0.174,0.826,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,s0,4,complete,1.0,0.0,0.174,0.826,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,s0,5,complete,1.0,0.0,0.174,0.826,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,s100,1,complete,1.0,0.0,0.3205,0.6795,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,s100,2,complete,1.0,0.0,0.3205,0.6795,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,s100,3,complete,1.0,0.0,0.3205,0.6795,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,s100,4,complete,1.0,0.0,0.3205,0.6795,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,s100,5,complete,1.0,0.0,0.3205,0.6795,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,s200,1,complete,1.0,0.0,0.356,0.644,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,s200,2,complete,1.0,0.0,0.356,0.644,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,s200,3,complete,1.0,0.0,0.356,0.644,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,s200,4,complete,1.0,0.0,0.356,0.644,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,s200,5,complete,1.0,0.0,0.356,0.644,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,s300,1,complete,1.0,0.0,0.3635,0.6365,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,s300,2,complete,1.0,0.0,0.3635,0.6365,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,s300,3,complete,1.0,0.0,0.3635,0.6365,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,s300,4,complete,1.0,0.0,0.3635,0.6365,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,s300,5,complete,1.0,0.0,0.3635,0.6365,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,s400,1,complete,1.0,0.0,0.3645,0.6355,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,s400,2,complete,1.0,0.0,0.3645,0.6355,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,s400,3,complete,1.0,0.0,0.3645,0.6355,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,s400,4,complete,1.0,0.0,0.3645,0.6355,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,s400,5,complete,1.0,0.0,0.3645,0.6355,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,s0,1,complete,1.0,0.0,0.2175,0.7825,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,s0,2,complete,1.0,0.0,0.2175,0.7825,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,s0,3,complete,1.0,0.0,0.2175,0.7825,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,s0,4,complete,1.0,0.0,0.2175,0.7825,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,s0,5,complete,1.0,0.0,0.2175,0.7825,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,s100,1,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,s100,2,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,s100,3,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,s100,4,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,s100,5,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,s200,1,complete,1.0,0.0,0.4025,0.5975,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,s200,2,complete,1.0,0.0,0.4025,0.5975,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,s200,3,complete,1.0,0.0,0.4025,0.5975,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,s200,4,complete,1.0,0.0,0.4025,0.5975,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,s200,5,complete,1.0,0.0,0.4025,0.5975,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,s300,1,complete,1.0,0.0,0.409,0.591,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,s300,2,complete,1.0,0.0,0.409,0.591,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,s300,3,complete,1.0,0.0,0.409,0.591,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,s300,4,complete,1.0,0.0,0.409,0.591,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,s300,5,complete,1.0,0.0,0.409,0.591,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,s400,1,complete,1.0,0.0,0.4185,0.5815,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,s400,2,complete,1.0,0.0,0.4185,0.5815,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,s400,3,complete,1.0,0.0,0.4185,0.5815,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,s400,4,complete,1.0,0.0,0.4185,0.5815,1.0
qwen_hipporag_longmemeval_20260403_package,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,s400,5,complete,1.0,0.0,0.4185,0.5815,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,s0,1,complete,1.0,0.1165,0.0905,0.793,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,s0,2,complete,1.0,0.0185,0.1675,0.814,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,s0,3,complete,1.0,0.0005,0.179,0.8205,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,s0,4,complete,1.0,0.0,0.1795,0.8205,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,s0,5,complete,1.0,0.0,0.1795,0.8205,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,s100,1,complete,1.0,0.109,0.0875,0.8035,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,s100,2,complete,1.0,0.0225,0.154,0.8235,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,s100,3,complete,1.0,0.001,0.167,0.832,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,s100,4,complete,1.0,0.0,0.1675,0.8325,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,s100,5,complete,1.0,0.0,0.1675,0.8325,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,s200,1,complete,1.0,0.1085,0.11,0.7815,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,s200,2,complete,1.0,0.022,0.1795,0.7985,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,s200,3,complete,1.0,0.0005,0.191,0.8085,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,s200,4,complete,1.0,0.0005,0.191,0.8085,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,s200,5,complete,1.0,0.0,0.1915,0.8085,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,s300,1,complete,1.0,0.113,0.0915,0.7955,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,s300,2,complete,1.0,0.028,0.1625,0.8095,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,s300,3,complete,1.0,0.0005,0.1805,0.819,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,s300,4,complete,1.0,0.0,0.1805,0.8195,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,s300,5,complete,1.0,0.0,0.1805,0.8195,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,s400,1,complete,1.0,0.1165,0.103,0.7805,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,s400,2,complete,1.0,0.0195,0.179,0.8015,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,s400,3,complete,1.0,0.0015,0.1895,0.809,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,s400,4,complete,1.0,0.0,0.191,0.809,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,s400,5,complete,1.0,0.0,0.191,0.809,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,s0,1,complete,1.0,0.1645,0.0545,0.781,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,s0,2,complete,1.0,0.1545,0.0595,0.786,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,s0,3,complete,1.0,0.1265,0.0865,0.787,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,s0,4,complete,1.0,0.087,0.1165,0.7965,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,s0,5,complete,1.0,0.0,0.1875,0.8125,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,s100,1,complete,1.0,0.168,0.051,0.781,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,s100,2,complete,1.0,0.1585,0.0555,0.786,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,s100,3,complete,1.0,0.125,0.0845,0.7905,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,s100,4,complete,1.0,0.0905,0.114,0.7955,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,s100,5,complete,1.0,0.0,0.1865,0.8135,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,s200,1,complete,1.0,0.174,0.0575,0.7685,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,s200,2,complete,1.0,0.154,0.064,0.782,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,s200,3,complete,1.0,0.1275,0.0865,0.786,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,s200,4,complete,1.0,0.091,0.119,0.79,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,s200,5,complete,1.0,0.0,0.1915,0.8085,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,s300,1,complete,1.0,0.1715,0.066,0.7625,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,s300,2,complete,1.0,0.1565,0.0725,0.771,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,s300,3,complete,1.0,0.13,0.096,0.774,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,s300,4,complete,1.0,0.0895,0.1295,0.781,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,s300,5,complete,1.0,0.0,0.2,0.8,1.0
